26.02564103,25.50215827,27.12177122,,,,,NA,,,,,,NA,,NA
22.09401709,22.30791367,23.70233702,24.55551004,26.0180254,,26.52830189,NA,28.29865361,28.61179361,28.30118999,,,NA,,NA
22.47863248,,,,,,,NA,,,,,,NA,,NA
22.48931624,,,,,,,NA,,,,,,NA,,NA
32.06196581,,,,,,,NA,,,,,,NA,,NA
26.5491453,,30.22140221,,31.92953707,31.82778229,32.72955975,NA,,,,,,NA,,NA
26.35683761,27.37553957,28.46248462,,,,,NA,,,,,,NA,,NA
19.01709402,,,,,,,NA,,,,,,NA,,NA
25,,30.04920049,,31.6099959,32.91226645,,NA,33.48837209,32.82555283,33.63151416,,,NA,,NA
24.60470085,,25.60885609,,,,,NA,,,,,,NA,,NA
22.63888889,,24.87084871,24.60467022,,26.81965881,,NA,,,,,,NA,,NA
26.66666667,27.6,27.56457565,29.90167964,29.96312986,,,NA,,,,,,NA,,NA
20.32051282,,21.89421894,23.76894715,,22.05523964,25.24528302,NA,,,27.89495281,,,NA,,NA
,20.9352518,21.34071341,22.46620238,,,,NA,,25.68796069,,,,NA,,NA
,25.20863309,,28.69725522,29.09053667,29.50040617,30.7672956,NA,,31.83046683,32.12966762,32.66639107,,NA,,NA
,21.51366906,22.82902829,23.4002458,,24.26076361,,NA,,,,,,NA,,NA
,26.0028777,,,,26.73436231,,NA,,,,,,NA,,NA
,23.7323741,25.0799508,25.51413355,26.84145842,27.83103168,,NA,,,,,,NA,,NA
,24.71654676,,,,,,NA,,,,,,NA,,NA
,24.37122302,24.78474785,,,,27.05660377,NA,,,28.68280673,,,NA,,NA
,23.43021583,25.16605166,25.90741499,26.73084801,,27.67295597,NA,,,,,,NA,,NA
,28.81397812,,,,,,NA,,,,,,NA,,NA
,25.75361807,26.60516605,28.47603441,,27.67262388,29.2327044,NA,,,,30.59528731,,NA,,NA
,27.08789269,,,,,,NA,,,,,,NA,,NA
,26.15601836,26.34686347,,,,,NA,,,,,,NA,,NA
,19.77056124,,,,,24.03773585,NA,23.91676867,,,,,NA,,NA
,27.07730321,,,,28.65962632,30.83018868,NA,,,,,,NA,,NA
,24.21814331,25.58425584,,,30.37774167,,NA,30.79559364,,33.50841198,,,NA,,NA
,23.93222732,24.83394834,26.31298648,,,,NA,,,,,,NA,,NA
,19.52700318,19.39729397,21.47070873,,,24.02515723,NA,25.17747858,25.20884521,25.35904801,,,NA,,NA
,29.19519944,,,32.998771,,,NA,33.13341493,,33.75461633,34.88631666,34.93168232,NA,,NA
,18.49982351,,20.22941417,,,,NA,21.43206854,22.05159705,23.46327452,,24.40222032,NA,,NA
,25.59477586,26.40836408,,28.52519459,,29.03144654,NA,29.4002448,30.14742015,30.71399261,,,NA,,NA
,30.28591599,31.67281673,,,33.18034119,34.57861635,NA,,,35.24415265,36.51095494,,NA,,NA
,22.40734204,22.75522755,23.94100778,23.85497747,22.94476036,24.64150943,NA,25.82619339,26.16707617,27.37792368,,,NA,,NA
,,19.8400984,,,,,NA,,,21.43208863,21.36833402,,NA,22.66062603,NA
,,24.78474785,25.32978288,26.43588693,26.22258327,,NA,26.54834761,,27.05785802,,27.93766012,NA,,NA
,,25.46125461,,,,,NA,,,,,,NA,,NA
,,25.38745387,,,,29.42138365,NA,,,,,,NA,,NA
,,21.52521525,,,,23.82389937,NA,,,25.9130078,26.44067797,,NA,,NA
,,24.99384994,,,28.17221771,,NA,,,,,,NA,,NA
,,26.43296433,,,,,NA,,,,,,NA,,NA
,,27.28167282,,,,,NA,,,,,,NA,,NA
,,25.47355474,,,,,NA,,,,,,NA,,NA
,,28.51168512,,,,,NA,,,,,,NA,,NA
,,26.54366544,,,,,NA,,,,,,NA,,NA
,,20.97170972,,,22.81072299,23.47169811,NA,,,26.38079606,,27.52775406,NA,27.97364086,NA
,,24.63714637,25.637034,27.48054076,28.54995938,28.1509434,NA,28.8494492,29.04176904,30.44316783,,30.15371477,NA,,NA
,,21.64821648,22.82261368,24.00245801,25.13809911,24.96855346,NA,,27.02702703,27.94419368,,,NA,,NA
,,25.84255843,,,,,NA,28.78824969,27.66584767,,,,NA,29.70345964,NA
,,22.9397294,,26.28840639,27.28269699,27.62264151,NA,26.78090575,,28.62125564,29.45431997,29.7822374,NA,29.91350906,NA
,,25.81795818,,,,,NA,,,,,,NA,,NA
,,28.16728167,28.97992626,,30.49959383,,NA,31.27294982,33.48894349,32.86828067,33.42290203,34.32963279,NA,,NA
,,,27.81237198,27.70176157,24.76035743,28.26415094,NA,28.92288862,29.31203931,29.42141978,,,NA,,NA
,,,22.10979107,23.48627612,,24.13836478,NA,,,,,,NA,,NA
,,,26.19008603,,24.51665313,,NA,,28.48894349,,,,NA,30.54365733,NA
,,,26.43588693,26.53420729,,,NA,,,,,,NA,,NA
,,,25.29291274,,,,NA,,,,,,NA,,NA
,,,26.57107743,27.54199099,28.05036556,,NA,,,,,,NA,,NA
,,,25.36665301,,27.75792039,,NA,,,,,,NA,,NA
,,,21.9008603,,,,NA,,,,,,NA,,NA
,,,25.37894306,,,,NA,,,,,,NA,,NA
,,,20.88078656,,19.74004874,22.83018868,NA,23.61077111,,24.60812474,,,NA,,NA
,,,24.4080295,,,,NA,,,,,,NA,,NA
,,,24.94879148,,,27.91194969,NA,,,29.54452195,,,NA,,NA
,,,20.51208521,,,,NA,24.57772338,25.22113022,25.62987279,,,NA,,NA
,,,23.68291684,,25.02843217,25.4591195,NA,,26.38820639,,,,NA,,NA
,,,25.45268333,27.6280213,28.54995938,,NA,,28.41523342,29.39679934,,,NA,,NA
,,,19.84842278,19.83613273,,,NA,,23.90663391,,,,NA,,NA
,,,26.05489553,,,,NA,,,,,,NA,,NA
,,,,23.42482589,,24.21383648,NA,,,25.64218301,,,NA,,NA
,,,,22.06063089,22.88383428,,NA,,,,,,NA,,NA
,,,,24.43260959,,25.89937107,NA,,27.61670762,,,,NA,,NA
,,,,24.92421139,,26.16352201,NA,,,,,,NA,,NA
,,,,23.42482589,23.71242892,24.21383648,NA,24.79804162,25.63882064,26.59006976,26.7259198,,NA,,NA
,,,,23.60917657,24.66287571,23.86163522,NA,,,,,,NA,,NA
,,,,26.07947562,26.00324939,27.62264151,NA,28.8004896,28.7960688,,,,NA,,NA
,,,,21.32322819,22.25020309,,NA,23.89228886,,25.59294214,25.17569243,,NA,,NA
,,,,25.89512495,,26.65408805,NA,,29.31203931,,29.71475816,,NA,,NA
,,,,27.46825072,,28.27672956,NA,,,30.30775544,,,NA,,NA
,,,,21.98689062,,22.64150943,NA,23.28029376,,25.44521953,,,NA,,NA
,,,,16.87423187,,,NA,,,,,,NA,,NA
,,,,,24.66287571,,NA,,,,,,NA,,NA
,,,,,23.18846466,,NA,,,25.66680345,,,NA,,NA
,,,,,23.22502031,,NA,,,,,,NA,,NA
,,,,,23.38342811,23.88679245,NA,,26.14250614,25.83914649,,,NA,,NA
,,,,,26.61251015,,NA,,,,,,NA,,NA
,,,,,22.81072299,26.21383648,NA,27.55201958,27.8009828,28.28887977,,,NA,,NA
,,,,,26.85621446,,NA,,,,,,NA,,NA
,,,,,30.69455727,31.04402516,NA,,,,,,NA,,NA
,,,,,28.07473599,28.77987421,NA,,30,,,,NA,,NA
,,,,,34.6303818,34.18867925,NA,33.88004896,34.82800983,34.44398851,,,NA,,NA
,,,,,27.64825345,27.34591195,NA,28.06609547,27.64127764,29.11366434,,29.33390265,NA,28.18369028,NA
,,,,,,23.25786164,NA,25.59363525,,26.57775954,,,NA,,NA
,,,,,,22.41509434,NA,23.46389229,,,,,NA,,NA
,,,,,,23.20754717,NA,24.07588739,,25.50677062,,,NA,,NA
,,,,,,23.62264151,NA,,,,,,NA,,NA
,,,,,,30.10062893,NA,,,,,,NA,,NA
,,,,,,32.11320755,NA,,33.28009828,34.11161264,,,NA,,NA
,,,,,,31.64779874,NA,33.10893513,32.77641278,,,,NA,,NA
,,,,,,27.22012579,NA,27.6621787,,30.06155109,29.77676726,29.39795047,NA,,NA
,,,,,,23.22012579,NA,,,24.85432909,,,NA,,NA
,,,,,,22.05031447,NA,,,,,,NA,,NA
,,,,,,24.03773585,NA,,,,25.41132699,,NA,,NA
,,,,,,,NA,30.23255814,30.8968059,,,,NA,,NA
,,,,,,,NA,20.84455324,,,,,NA,,NA
,,,,,,,NA,30.46511628,30.27027027,30.0738613,,,NA,31.49505766,NA
,,,,,,,NA,20.62423501,21.73218673,,,,NA,,NA
,,,,,,,NA,,20.62653563,,,,NA,21.85749588,NA
,,,,,,,NA,,26.33906634,,,,NA,,NA
,,,,,,,NA,,29.23832924,,,,NA,,NA
,,,,,,,NA,,,26.18383258,24.97726333,,NA,,NA
,,,,,,,NA,,,25.93762823,,,NA,,NA
,,,,,,,NA,,,23.91875256,,,NA,,NA
,,,,,,,NA,,,24.86663931,,,NA,25.6383855,NA
,,,,,,,NA,,,,,25.14517506,NA,,NA